0;0.966;-0;-nan
0.0064;0.97;-0;-nan
0.0128;0.97;-0;-nan
0.0192;0.976;-0;-nan
0.0256;0.982;-0;-nan
0.032;0.97;-0;-nan
0.0384;0.97;-0;-nan
0.0448;0.966;-0;-nan
0.0512;0.97;-0;-nan
0.0576;0.97;-0;-nan
0.064;0.96;-0;-nan
0.0704;0.957;-0;-nan
0.0768;0.976;-0;-nan
0.0832;0.97;-0;-nan
0.0896;0.973;-0;-nan
0.096;0.97;-0;-nan
0.1024;0.96;-0;-nan
0.1088;0.97;-0;-nan
0.1152;0.97;-0;-nan
0.1216;0.97;-0;-nan
0.128;0.957;-0;-nan
0.1344;0.96;-0;-nan
0.1408;0.96;-0;-nan
0.1472;0.97;-0;-nan
0.1536;0.97;-0;-nan
0.16;0.96;-0;-nan
0.1664;0.96;-0;-nan
0.1728;0.966;-0;-nan
0.1792;0.978;-0;-nan
0.1856;0.966;-0;-nan
0.192;0.978;-0;-nan
0.1984;0.963;-0;-nan
0.2048;0.963;-0;-nan
0.2112;0.97;-0;-nan
0.2176;0.957;-0;-nan
0.224;0.966;-0;-nan
0.2304;0.96;-0;-nan
0.2368;0.963;-0;-nan
0.2432;0.976;-0;-nan
0.2496;0.957;-0;-nan
0.256;0.97;-0;-nan
0.2624;0.97;-0;-nan
0.2688;0.96;-0;-nan
0.2752;0.976;-0;-nan
0.2816;0.97;-0;-nan
0.288;0.97;-0;-nan
0.2944;0.973;-0;-nan
0.3008;0.978;-0;-nan
0.3072;0.97;-0;-nan
0.3136;0.963;-0;-nan
0.32;0.957;-0;-nan
0.3264;0.973;-0;-nan
0.3328;0.97;-0;-nan
0.3392;0.966;-0;-nan
0.3456;0.966;-0;-nan
0.352;0.96;-0;-nan
0.3584;0.97;-0;-nan
0.3648;0.97;-0;-nan
0.3712;0.966;-0;-nan
0.3776;0.966;-0;-nan
0.384;0.97;-0;-nan
0.3904;0.957;-0;-nan
0.3968;0.963;-0;-nan
0.4032;0.966;-0;-nan
0.4096;0.96;-0;-nan
0.416;0.96;-0;-nan
0.4224;0.954;-0;-nan
0.4288;0.97;-0;-nan
0.4352;0.97;-0;-nan
0.4416;0.97;-0;-nan
0.448;0.96;-0;-nan
0.4544;0.97;-0;-nan
0.4608;0.976;-0;-nan
0.4672;0.966;-0;-nan
0.4736;0.973;-0;-nan
0.48;0.97;-0;-nan
0.4864;0.97;-0;-nan
0.4928;0.954;-0;-nan
0.4992;0.96;-0;-nan
0.5056;0.96;-0;-nan
0.512;0.97;-0;-nan
0.5184;0.97;-0;-nan
0.5248;0.966;-0;-nan
0.5312;0.963;-0;-nan
0.5376;0.97;-0;-nan
0.544;0.978;-0;-nan
0.5504;0.973;-0;-nan
0.5568;0.976;-0;-nan
0.5632;0.976;-0;-nan
0.5696;0.97;-0;-nan
0.576;0.973;-0;-nan
0.5824;0.96;-0;-nan
0.5888;0.966;-0;-nan
0.5952;0.978;-0;-nan
0.6016;0.96;-0;-nan
0.608;0.966;-0;-nan
0.6144;0.966;-0;-nan
0.6208;0.96;-0;-nan
0.6272;0.976;-0;-nan
0.6336;0.97;-0;-nan
0.64;0.976;-0;-nan
0.6464;0.963;-0;-nan
0.6528;0.978;-0;-nan
0.6592;0.97;-0;-nan
0.6656;0.96;-0;-nan
0.672;0.963;-0;-nan
0.6784;0.966;-0;-nan
0.6848;0.97;-0;-nan
0.6912;0.973;-0;-nan
0.6976;0.963;-0;-nan
0.704;0.97;-0;-nan
0.7104;0.978;-0;-nan
0.7168;0.973;-0;-nan
0.7232;0.976;-0;-nan
0.7296;0.976;-0;-nan
0.736;0.973;-0;-nan
0.7424;0.985;-0;-nan
0.7488;0.97;-0;-nan
0.7552;0.963;-0;-nan
0.7616;0.963;-0;-nan
0.768;0.973;-0;-nan
0.7744;0.976;-0;-nan
0.7808;0.976;-0;-nan
0.7872;0.963;-0;-nan
0.7936;0.966;-0;-nan
0.8;0.966;-0;-nan
0.8064;0.97;-0;-nan
0.8128;0.97;-0;-nan
0.8192;0.97;-0;-nan
0.8256;0.978;-0;-nan
0.832;0.978;-0;-nan
0.8384;0.973;-0;-nan
0.8448;0.966;-0;-nan
0.8512;0.96;-0;-nan
0.8576;0.973;-0;-nan
0.864;0.976;-0;-nan
0.8704;0.97;-0;-nan
0.8768;0.982;-0;-nan
0.8832;0.978;-0;-nan
0.8896;0.976;-0;-nan
0.896;0.985;-0;-nan
0.9024;0.978;-0;-nan
0.9088;0.976;-0;-nan
0.9152;0.97;-0;-nan
0.9216;0.976;-0;-nan
0.928;0.976;-0;-nan
