"Time","Potential","Angle","Velocity","Acceleration"
58.6332,0.498,0.00,0.000,0.00
58.6588,0.299,0.00,0.000,0.00
58.6844,0.543,0.00,0.000,0.00
58.7100,0.266,0.00,0.000,0.00
58.7356,0.568,0.00,0.000,0.00
58.7612,0.278,0.00,0.000,0.00
58.7868,0.555,0.00,0.000,0.00
58.8124,0.266,0.00,0.000,0.00
58.8380,0.522,0.00,0.000,0.00
58.8636,0.326,0.00,0.000,0.00
58.8892,0.453,0.00,0.000,0.00
58.9148,0.429,0.00,0.000,0.00
58.9404,0.380,0.00,0.000,0.00
58.9660,0.483,0.00,0.000,0.00
58.9916,0.314,0.00,0.000,0.00
59.0172,0.546,0.00,0.000,0.00
59.0428,0.284,0.00,0.000,0.00
59.0684,0.558,0.00,0.000,0.00
59.0940,0.247,0.00,0.000,0.00
59.1196,0.537,0.00,0.000,0.00
59.1452,0.266,0.00,0.000,0.00
59.1708,0.537,0.00,0.000,0.00
59.1964,0.290,0.00,0.000,0.00
59.2220,0.501,0.00,0.000,0.00
59.2476,0.377,0.00,0.000,0.00
59.2732,0.404,0.00,0.000,0.00
59.2988,0.456,0.00,0.000,0.00
59.3244,0.335,0.00,0.000,0.00
59.3500,0.495,0.00,0.000,0.00
59.3756,0.281,0.00,0.000,0.00
59.4012,0.543,0.00,0.000,0.00
59.4268,0.259,0.00,0.000,0.00
59.4524,0.565,0.00,0.000,0.00
59.4780,0.262,0.00,0.000,0.00
59.5036,0.553,0.00,0.000,0.00
59.5292,0.266,0.00,0.000,0.00
59.5548,0.516,0.00,0.000,0.00
59.5804,0.311,0.00,0.000,0.00
59.6060,0.441,0.00,0.000,0.00
59.6316,0.422,0.00,0.000,0.00
59.6572,0.374,0.00,0.000,0.00
59.6828,0.492,0.00,0.000,0.00
59.7084,0.308,0.00,0.000,0.00
59.7340,0.543,0.00,0.000,0.00
59.7596,0.271,0.00,0.000,0.00
59.7852,0.555,0.00,0.000,0.00
59.8108,0.259,0.00,0.000,0.00
59.8364,0.571,0.00,0.000,0.00
59.8620,0.266,0.00,0.000,0.00
59.8876,0.555,0.00,0.000,0.00
59.9132,0.299,0.00,0.000,0.00
59.9388,0.492,0.00,0.000,0.00
59.9644,0.386,0.00,0.000,0.00
59.9900,0.395,0.00,0.000,0.00
60.0156,0.462,0.00,0.000,0.00
60.0412,0.329,0.00,0.000,0.00
60.0668,0.525,0.00,0.000,0.00
60.0924,0.269,0.00,0.000,0.00
60.1180,0.537,0.00,0.000,0.00
60.1436,0.253,0.00,0.000,0.00
60.1692,0.558,0.00,0.000,0.00
60.1948,0.238,0.00,0.000,0.00
60.2204,0.553,0.00,0.000,0.00
60.2460,0.274,0.00,0.000,0.00
60.2716,0.516,0.00,0.000,0.00
60.2972,0.329,0.00,0.000,0.00
60.3228,0.435,0.00,0.000,0.00
60.3484,0.429,0.00,0.000,0.00
60.3740,0.368,0.00,0.000,0.00
60.3996,0.510,0.00,0.000,0.00
60.4252,0.302,0.00,0.000,0.00
60.4508,0.553,0.00,0.000,0.00
60.4764,0.299,0.00,0.000,0.00
60.5020,0.555,0.00,0.000,0.00
60.5276,0.256,0.00,0.000,0.00
60.5532,0.565,0.00,0.000,0.00
60.5788,0.266,0.00,0.000,0.00
60.6044,0.540,0.00,0.000,0.00
60.6300,0.299,0.00,0.000,0.00
60.6556,0.477,0.00,0.000,0.00
60.6812,0.392,0.00,0.000,0.00
60.7068,0.398,0.00,0.000,0.00
60.7324,0.471,0.00,0.000,0.00
60.7580,0.323,0.00,0.000,0.00
60.7836,0.522,0.00,0.000,0.00
60.8092,0.281,0.00,0.000,0.00
60.8348,0.550,0.00,0.000,0.00
60.8604,0.250,0.00,0.000,0.00
60.8860,0.540,0.00,0.000,0.00
60.9116,0.241,0.00,0.000,0.00
60.9372,0.546,0.00,0.000,0.00
60.9628,0.269,0.00,0.000,0.00
60.9884,0.501,0.00,0.000,0.00
61.0140,0.338,0.00,0.000,0.00
61.0396,0.420,0.00,0.000,0.00
61.0652,0.435,0.00,0.000,0.00
61.0908,0.350,0.00,0.000,0.00
61.1164,0.498,0.00,0.000,0.00
61.1420,0.296,0.00,0.000,0.00
61.1676,0.543,0.00,0.000,0.00
61.1932,0.269,0.00,0.000,0.00
61.2188,0.555,0.00,0.000,0.00
61.2444,0.250,0.00,0.000,0.00
61.2700,0.565,0.00,0.000,0.00
61.2956,0.266,0.00,0.000,0.00
61.3212,0.546,0.00,0.000,0.00
61.3468,0.305,0.00,0.000,0.00
61.3724,0.474,0.00,0.000,0.00
61.3980,0.410,0.00,0.000,0.00
61.4236,0.389,0.00,0.000,0.00
61.4492,0.471,0.00,0.000,0.00
61.4748,0.320,0.00,0.000,0.00
61.5004,0.531,0.00,0.000,0.00
61.5260,0.271,0.00,0.000,0.00
61.5516,0.546,0.00,0.000,0.00
61.5772,0.259,0.00,0.000,0.00
61.6028,0.534,0.00,0.000,0.00
61.6284,0.266,0.00,0.000,0.00
61.6540,0.540,0.00,0.000,0.00
61.6796,0.274,0.00,0.000,0.00
61.7052,0.507,0.00,0.000,0.00
61.7308,0.344,0.00,0.000,0.00
61.7564,0.401,0.00,0.000,0.00
61.7820,0.444,0.00,0.000,0.00
61.8076,0.341,0.00,0.000,0.00
61.8332,0.489,0.00,0.000,0.00
61.8588,0.290,0.00,0.000,0.00
61.8844,0.531,0.00,0.000,0.00
61.9100,0.266,0.00,0.000,0.00
61.9356,0.558,0.00,0.000,0.00
61.9612,0.266,0.00,0.000,0.00
61.9868,0.543,0.00,0.000,0.00
62.0124,0.259,0.00,0.000,0.00
62.0380,0.513,0.00,0.000,0.00
62.0636,0.305,0.00,0.000,0.00
62.0892,0.435,0.00,0.000,0.00
62.1148,0.398,0.00,0.000,0.00
62.1404,0.371,0.00,0.000,0.00
62.1660,0.480,0.00,0.000,0.00
62.1916,0.320,0.00,0.000,0.00
62.2172,0.531,0.00,0.000,0.00
62.2428,0.266,0.00,0.000,0.00
62.2684,0.534,0.00,0.000,0.00
62.2940,0.244,0.00,0.000,0.00
62.3196,0.550,0.00,0.000,0.00
62.3452,0.256,0.00,0.000,0.00
62.3708,0.534,0.00,0.000,0.00
62.3964,0.274,0.00,0.000,0.00
62.4220,0.492,0.00,0.000,0.00
62.4476,0.362,0.00,0.000,0.00
62.4732,0.404,0.00,0.000,0.00
62.4988,0.447,0.00,0.000,0.00
62.5244,0.323,0.00,0.000,0.00
62.5500,0.492,0.00,0.000,0.00
62.5756,0.269,0.00,0.000,0.00
62.6012,0.546,0.00,0.000,0.00
62.6268,0.266,0.00,0.000,0.00
62.6524,0.558,0.00,0.000,0.00
62.6780,0.266,0.00,0.000,0.00
62.7036,0.543,0.00,0.000,0.00
62.7292,0.253,0.00,0.000,0.00
62.7548,0.522,0.00,0.000,0.00
62.7804,0.314,0.00,0.000,0.00
62.8060,0.435,0.00,0.000,0.00
62.8316,0.410,0.00,0.000,0.00
62.8572,0.341,0.00,0.000,0.00
62.8828,0.480,0.00,0.000,0.00
62.9084,0.317,0.00,0.000,0.00
62.9340,0.522,0.00,0.000,0.00
62.9596,0.262,0.00,0.000,0.00
62.9852,0.546,0.00,0.000,0.00
63.0108,0.253,0.00,0.000,0.00
63.0364,0.565,0.00,0.000,0.00
63.0620,0.244,0.00,0.000,0.00
63.0876,0.537,0.00,0.000,0.00
63.1132,0.284,0.00,0.000,0.00
63.1388,0.480,0.00,0.000,0.00
63.1644,0.377,0.00,0.000,0.00
63.1900,0.398,0.00,0.000,0.00
63.2156,0.450,0.00,0.000,0.00
63.2412,0.314,0.00,0.000,0.00
63.2668,0.498,0.00,0.000,0.00
63.2924,0.253,0.00,0.000,0.00
63.3180,0.540,0.00,0.000,0.00
63.3436,0.256,0.00,0.000,0.00
63.3692,0.543,0.00,0.000,0.00
63.3948,0.223,0.00,0.000,0.00
63.4204,0.534,0.00,0.000,0.00
63.4460,0.253,0.00,0.000,0.00
63.4716,0.519,0.00,0.000,0.00
63.4972,0.320,0.00,0.000,0.00
63.5228,0.417,0.00,0.000,0.00
63.5484,0.422,0.00,0.000,0.00
63.5740,0.341,0.00,0.000,0.00
63.5996,0.480,0.00,0.000,0.00
63.6252,0.278,0.00,0.000,0.00
63.6508,0.531,0.00,0.000,0.00
63.6764,0.262,0.00,0.000,0.00
63.7020,0.540,0.00,0.000,0.00
63.7276,0.235,0.00,0.000,0.00
63.7532,0.553,0.00,0.000,0.00
63.7788,0.262,0.00,0.000,0.00
63.8044,0.534,0.00,0.000,0.00
63.8300,0.274,0.00,0.000,0.00
63.8556,0.468,0.00,0.000,0.00
63.8812,0.380,0.00,0.000,0.00
63.9068,0.389,0.00,0.000,0.00
63.9324,0.462,0.00,0.000,0.00
63.9580,0.314,0.00,0.000,0.00
63.9836,0.498,0.00,0.000,0.00
64.0092,0.253,0.00,0.000,0.00
64.0348,0.528,0.00,0.000,0.00
64.0604,0.244,0.00,0.000,0.00
64.0860,0.543,0.00,0.000,0.00
64.1116,0.232,0.00,0.000,0.00
64.1372,0.540,0.00,0.000,0.00
64.1628,0.259,0.00,0.000,0.00
64.1884,0.516,0.00,0.000,0.00
64.2140,0.317,0.00,0.000,0.00
64.2396,0.410,0.00,0.000,0.00
64.2652,0.420,0.00,0.000,0.00
64.2908,0.338,0.00,0.000,0.00
64.3164,0.498,0.00,0.000,0.00
64.3420,0.293,0.00,0.000,0.00
64.3676,0.528,0.00,0.000,0.00
64.3932,0.250,0.00,0.000,0.00
64.4188,0.546,0.00,0.000,0.00
64.4444,0.238,0.00,0.000,0.00
64.4700,0.565,0.00,0.000,0.00
64.4956,0.256,0.00,0.000,0.00
64.5212,0.534,0.00,0.000,0.00
64.5468,0.299,0.00,0.000,0.00
64.5724,0.462,0.00,0.000,0.00
64.5980,0.392,0.00,0.000,0.00
64.6236,0.395,0.00,0.000,0.00
64.6492,0.474,0.00,0.000,0.00
64.6748,0.311,0.00,0.000,0.00
64.7004,0.516,0.00,0.000,0.00
64.7260,0.266,0.00,0.000,0.00
64.7516,0.546,0.00,0.000,0.00
64.7772,0.253,0.00,0.000,0.00
64.8028,0.550,0.00,0.000,0.00
64.8284,0.235,0.00,0.000,0.00
64.8540,0.534,0.00,0.000,0.00
64.8796,0.256,0.00,0.000,0.00
64.9052,0.507,0.00,0.000,0.00
64.9308,0.329,0.00,0.000,0.00
64.9564,0.410,0.00,0.000,0.00
64.9820,0.422,0.00,0.000,0.00
65.0076,0.323,0.00,0.000,0.00
65.0332,0.480,0.00,0.000,0.00
65.0588,0.284,0.00,0.000,0.00
65.0844,0.531,0.00,0.000,0.00
65.1100,0.244,0.00,0.000,0.00
65.1356,0.553,0.00,0.000,0.00
65.1612,0.229,0.00,0.000,0.00
65.1868,0.550,0.00,0.000,0.00
65.2124,0.259,0.00,0.000,0.00
65.2380,0.525,0.00,0.000,0.00
65.2636,0.299,0.00,0.000,0.00
65.2892,0.450,0.00,0.000,0.00
65.3148,0.395,0.00,0.000,0.00
65.3404,0.377,0.00,0.000,0.00
65.3660,0.474,0.00,0.000,0.00
65.3916,0.314,0.00,0.000,0.00
65.4172,0.513,0.00,0.000,0.00
65.4428,0.271,0.00,0.000,0.00
65.4684,0.540,0.00,0.000,0.00
65.4940,0.250,0.00,0.000,0.00
65.5196,0.543,0.00,0.000,0.00
65.5452,0.253,0.00,0.000,0.00
65.5708,0.534,0.00,0.000,0.00
65.5964,0.269,0.00,0.000,0.00
65.6220,0.501,0.00,0.000,0.00
65.6476,0.356,0.00,0.000,0.00
65.6732,0.414,0.00,0.000,0.00
65.6988,0.435,0.00,0.000,0.00
65.7244,0.332,0.00,0.000,0.00
65.7500,0.495,0.00,0.000,0.00
65.7756,0.278,0.00,0.000,0.00
65.8012,0.534,0.00,0.000,0.00
65.8268,0.256,0.00,0.000,0.00
65.8524,0.555,0.00,0.000,0.00
65.8780,0.256,0.00,0.000,0.00
65.9036,0.550,0.00,0.000,0.00
65.9292,0.253,0.00,0.000,0.00
65.9548,0.528,0.00,0.000,0.00
65.9804,0.308,0.00,0.000,0.00
66.0060,0.453,0.00,0.000,0.00
66.0316,0.417,0.00,0.000,0.00
66.0572,0.374,0.00,0.000,0.00
66.0828,0.483,0.00,0.000,0.00
66.1084,0.308,0.00,0.000,0.00
66.1340,0.522,0.00,0.000,0.00
66.1596,0.259,0.00,0.000,0.00
66.1852,0.540,0.00,0.000,0.00
66.2108,0.232,0.00,0.000,0.00
66.2364,0.537,0.00,0.000,0.00
66.2620,0.244,0.00,0.000,0.00
66.2876,0.531,0.00,0.000,0.00
66.3132,0.274,0.00,0.000,0.00
66.3388,0.504,0.00,0.000,0.00
66.3644,0.362,0.00,0.000,0.00
66.3900,0.395,0.00,0.000,0.00
66.4156,0.429,0.00,0.000,0.00
66.4412,0.320,0.00,0.000,0.00
66.4668,0.495,0.00,0.000,0.00
66.4924,0.281,0.00,0.000,0.00
66.5180,0.525,0.00,0.000,0.00
66.5436,0.250,0.00,0.000,0.00
66.5692,0.546,0.00,0.000,0.00
66.5948,0.256,0.00,0.000,0.00
66.6204,0.546,0.00,0.000,0.00
66.6460,0.253,0.00,0.000,0.00
66.6716,0.516,0.00,0.000,0.00
66.6972,0.296,0.00,0.000,0.00
66.7228,0.426,0.00,0.000,0.00
66.7484,0.398,0.00,0.000,0.00
66.7740,0.362,0.00,0.000,0.00
66.7996,0.483,0.00,0.000,0.00
66.8252,0.308,0.00,0.000,0.00
66.8508,0.519,0.00,0.000,0.00
66.8764,0.259,0.00,0.000,0.00
66.9020,0.543,0.00,0.000,0.00
66.9276,0.247,0.00,0.000,0.00
66.9532,0.553,0.00,0.000,0.00
66.9788,0.244,0.00,0.000,0.00
67.0044,0.543,0.00,0.000,0.00
67.0300,0.269,0.00,0.000,0.00
67.0556,0.498,0.00,0.000,0.00
67.0812,0.365,0.00,0.000,0.00
67.1068,0.395,0.00,0.000,0.00
67.1324,0.441,0.00,0.000,0.00
67.1580,0.323,0.00,0.000,0.00
67.1836,0.486,0.00,0.000,0.00
67.2092,0.284,0.00,0.000,0.00
67.2348,0.534,0.00,0.000,0.00
67.2604,0.259,0.00,0.000,0.00
67.2860,0.555,0.00,0.000,0.00
67.3116,0.244,0.00,0.000,0.00
67.3372,0.531,0.00,0.000,0.00
67.3628,0.253,0.00,0.000,0.00
67.3884,0.522,0.00,0.000,0.00
67.4140,0.302,0.00,0.000,0.00
67.4396,0.432,0.00,0.000,0.00
67.4652,0.407,0.00,0.000,0.00
67.4908,0.359,0.00,0.000,0.00
67.5164,0.480,0.00,0.000,0.00
67.5420,0.305,0.00,0.000,0.00
67.5676,0.519,0.00,0.000,0.00
67.5932,0.262,0.00,0.000,0.00
67.6188,0.553,0.00,0.000,0.00
67.6444,0.235,0.00,0.000,0.00
67.6700,0.558,0.00,0.000,0.00
67.6956,0.244,0.00,0.000,0.00
67.7212,0.550,0.00,0.000,0.00
67.7468,0.281,0.00,0.000,0.00
67.7724,0.486,0.00,0.000,0.00
67.7980,0.359,0.00,0.000,0.00
67.8236,0.389,0.00,0.000,0.00
67.8492,0.444,0.00,0.000,0.00
67.8748,0.326,0.00,0.000,0.00
67.9004,0.492,0.00,0.000,0.00
67.9260,0.278,0.00,0.000,0.00
67.9516,0.528,0.00,0.000,0.00
67.9772,0.256,0.00,0.000,0.00
68.0028,0.550,0.00,0.000,0.00
68.0284,0.244,0.00,0.000,0.00
68.0540,0.550,0.00,0.000,0.00
68.0796,0.266,0.00,0.000,0.00
68.1052,0.510,0.00,0.000,0.00
68.1308,0.317,0.00,0.000,0.00
68.1564,0.441,0.00,0.000,0.00
68.1820,0.414,0.00,0.000,0.00
68.2076,0.365,0.00,0.000,0.00
68.2332,0.492,0.00,0.000,0.00
68.2588,0.296,0.00,0.000,0.00
68.2844,0.525,0.00,0.000,0.00
68.3100,0.269,0.00,0.000,0.00
68.3356,0.550,0.00,0.000,0.00
68.3612,0.256,0.00,0.000,0.00
68.3868,0.555,0.00,0.000,0.00
68.4124,0.256,0.00,0.000,0.00
68.4380,0.531,0.00,0.000,0.00
68.4636,0.293,0.00,0.000,0.00
68.4892,0.489,0.00,0.000,0.00
68.5148,0.380,0.00,0.000,0.00
68.5404,0.401,0.00,0.000,0.00
68.5660,0.459,0.00,0.000,0.00
68.5916,0.305,0.00,0.000,0.00
68.6172,0.522,0.00,0.000,0.00
68.6428,0.274,0.00,0.000,0.00
68.6684,0.534,0.00,0.000,0.00
68.6940,0.256,0.00,0.000,0.00
68.7196,0.543,0.00,0.000,0.00
68.7452,0.220,0.00,0.000,0.00
68.7708,0.550,0.00,0.000,0.00
68.7964,0.256,0.00,0.000,0.00
68.8220,0.519,0.00,0.000,0.00
68.8476,0.317,0.00,0.000,0.00
68.8732,0.426,0.00,0.000,0.00
68.8988,0.420,0.00,0.000,0.00
68.9244,0.356,0.00,0.000,0.00
68.9500,0.483,0.00,0.000,0.00
68.9756,0.278,0.00,0.000,0.00
69.0012,0.540,0.00,0.000,0.00
69.0268,0.271,0.00,0.000,0.00
69.0524,0.555,0.00,0.000,0.00
69.0780,0.256,0.00,0.000,0.00
69.1036,0.555,0.00,0.000,0.00
69.1292,0.266,0.00,0.000,0.00
69.1548,0.543,0.00,0.000,0.00
69.1804,0.287,0.00,0.000,0.00
69.2060,0.471,0.00,0.000,0.00
69.2316,0.389,0.00,0.000,0.00
69.2572,0.401,0.00,0.000,0.00
69.2828,0.462,0.00,0.000,0.00
69.3084,0.320,0.00,0.000,0.00
69.3340,0.513,0.00,0.000,0.00
69.3596,0.269,0.00,0.000,0.00
69.3852,0.534,0.00,0.000,0.00
69.4108,0.266,0.00,0.000,0.00
69.4364,0.550,0.00,0.000,0.00
69.4620,0.232,0.00,0.000,0.00
69.4876,0.558,0.00,0.000,0.00
69.5132,0.262,0.00,0.000,0.00
69.5388,0.513,0.00,0.000,0.00
69.5644,0.335,0.00,0.000,0.00
69.5900,0.420,0.00,0.000,0.00
69.6156,0.429,0.00,0.000,0.00
69.6412,0.347,0.00,0.000,0.00
69.6668,0.492,0.00,0.000,0.00
69.6924,0.299,0.00,0.000,0.00
69.7180,0.534,0.00,0.000,0.00
69.7436,0.269,0.00,0.000,0.00
69.7692,0.555,0.00,0.000,0.00
69.7948,0.253,0.00,0.000,0.00
69.8204,0.565,0.00,0.000,0.00
69.8460,0.266,0.00,0.000,0.00
69.8716,0.537,0.00,0.000,0.00
69.8972,0.296,0.00,0.000,0.00
69.9228,0.492,0.00,0.000,0.00
69.9484,0.398,0.00,0.000,0.00
69.9740,0.401,0.00,0.000,0.00
69.9996,0.465,0.00,0.000,0.00
70.0252,0.314,0.00,0.000,0.00
70.0508,0.519,0.00,0.000,0.00
70.0764,0.278,0.00,0.000,0.00
70.1020,0.550,0.00,0.000,0.00
70.1276,0.250,0.00,0.000,0.00
70.1532,0.546,0.00,0.000,0.00
70.1788,0.238,0.00,0.000,0.00
70.2044,0.534,0.00,0.000,0.00
70.2300,0.278,0.00,0.000,0.00
70.2556,0.498,0.00,0.000,0.00
70.2812,0.329,0.00,0.000,0.00
70.3068,0.422,0.00,0.000,0.00
70.3324,0.422,0.00,0.000,0.00
70.3580,0.332,0.00,0.000,0.00
70.3836,0.498,0.00,0.000,0.00
70.4092,0.284,0.00,0.000,0.00
70.4348,0.543,0.00,0.000,0.00
70.4604,0.266,0.00,0.000,0.00
70.4860,0.553,0.00,0.000,0.00
70.5116,0.241,0.00,0.000,0.00
70.5372,0.546,0.00,0.000,0.00
70.5628,0.259,0.00,0.000,0.00
70.5884,0.537,0.00,0.000,0.00
70.6140,0.305,0.00,0.000,0.00
70.6396,0.465,0.00,0.000,0.00
70.6652,0.398,0.00,0.000,0.00
70.6908,0.389,0.00,0.000,0.00
70.7164,0.471,0.00,0.000,0.00
70.7420,0.326,0.00,0.000,0.00
70.7676,0.522,0.00,0.000,0.00
70.7932,0.266,0.00,0.000,0.00
70.8188,0.534,0.00,0.000,0.00
70.8444,0.241,0.00,0.000,0.00
70.8700,0.555,0.00,0.000,0.00
70.8956,0.256,0.00,0.000,0.00
70.9212,0.537,0.00,0.000,0.00
70.9468,0.278,0.00,0.000,0.00
70.9724,0.507,0.00,0.000,0.00
70.9980,0.338,0.00,0.000,0.00
71.0236,0.401,0.00,0.000,0.00
71.0492,0.429,0.00,0.000,0.00
71.0748,0.329,0.00,0.000,0.00
71.1004,0.486,0.00,0.000,0.00
71.1260,0.293,0.00,0.000,0.00
71.1516,0.528,0.00,0.000,0.00
71.1772,0.262,0.00,0.000,0.00
71.2028,0.558,0.00,0.000,0.00
71.2284,0.262,0.00,0.000,0.00
71.2540,0.550,0.00,0.000,0.00
71.2796,0.266,0.00,0.000,0.00
71.3052,0.531,0.00,0.000,0.00
71.3308,0.305,0.00,0.000,0.00
71.3564,0.459,0.00,0.000,0.00
71.3820,0.410,0.00,0.000,0.00
71.4076,0.380,0.00,0.000,0.00
71.4332,0.495,0.00,0.000,0.00
71.4588,0.314,0.00,0.000,0.00
71.4844,0.522,0.00,0.000,0.00
71.5100,0.266,0.00,0.000,0.00
71.5356,0.550,0.00,0.000,0.00
71.5612,0.253,0.00,0.000,0.00
71.5868,0.555,0.00,0.000,0.00
71.6124,0.250,0.00,0.000,0.00
71.6380,0.528,0.00,0.000,0.00
71.6636,0.278,0.00,0.000,0.00
71.6892,0.513,0.00,0.000,0.00
71.7148,0.365,0.00,0.000,0.00
71.7404,0.404,0.00,0.000,0.00
71.7660,0.438,0.00,0.000,0.00
71.7916,0.329,0.00,0.000,0.00
71.8172,0.510,0.00,0.000,0.00
71.8428,0.293,0.00,0.000,0.00
71.8684,0.543,0.00,0.000,0.00
71.8940,0.266,0.00,0.000,0.00
71.9196,0.550,0.00,0.000,0.00
71.9452,0.262,0.00,0.000,0.00
71.9708,0.553,0.00,0.000,0.00
71.9964,0.266,0.00,0.000,0.00
72.0220,0.534,0.00,0.000,0.00
72.0476,0.314,0.00,0.000,0.00
72.0732,0.447,0.00,0.000,0.00
72.0988,0.410,0.00,0.000,0.00
72.1244,0.380,0.00,0.000,0.00
72.1500,0.489,0.00,0.000,0.00
72.1756,0.329,0.00,0.000,0.00
72.2012,0.537,0.00,0.000,0.00
72.2268,0.274,0.00,0.000,0.00
72.2524,0.565,0.00,0.000,0.00
72.2780,0.250,0.00,0.000,0.00
72.3036,0.558,0.00,0.000,0.00
72.3292,0.269,0.00,0.000,0.00
72.3548,0.553,0.00,0.000,0.00
72.3804,0.281,0.00,0.000,0.00
72.4060,0.498,0.00,0.000,0.00
72.4316,0.380,0.00,0.000,0.00
72.4572,0.395,0.00,0.000,0.00
72.4828,0.450,0.00,0.000,0.00
72.5084,0.329,0.00,0.000,0.00
72.5340,0.495,0.00,0.000,0.00
72.5596,0.287,0.00,0.000,0.00
72.5852,0.550,0.00,0.000,0.00
72.6108,0.266,0.00,0.000,0.00
72.6364,0.555,0.00,0.000,0.00
72.6620,0.266,0.00,0.000,0.00
72.6876,0.553,0.00,0.000,0.00
72.7132,0.262,0.00,0.000,0.00
72.7388,0.516,0.00,0.000,0.00
72.7644,0.314,0.00,0.000,0.00
72.7900,0.447,0.00,0.000,0.00
72.8156,0.420,0.00,0.000,0.00
72.8412,0.380,0.00,0.000,0.00
72.8668,0.495,0.00,0.000,0.00
72.8924,0.329,0.00,0.000,0.00
72.9180,0.537,0.00,0.000,0.00
72.9436,0.266,0.00,0.000,0.00
72.9692,0.553,0.00,0.000,0.00
72.9948,0.253,0.00,0.000,0.00
73.0204,0.565,0.00,0.000,0.00
73.0460,0.266,0.00,0.000,0.00
73.0716,0.531,0.00,0.000,0.00
73.0972,0.284,0.00,0.000,0.00
73.1228,0.495,0.00,0.000,0.00
73.1484,0.374,0.00,0.000,0.00
73.1740,0.398,0.00,0.000,0.00
73.1996,0.453,0.00,0.000,0.00
73.2252,0.329,0.00,0.000,0.00
73.2508,0.504,0.00,0.000,0.00
73.2764,0.274,0.00,0.000,0.00
73.3020,0.546,0.00,0.000,0.00
73.3276,0.266,0.00,0.000,0.00
73.3532,0.562,0.00,0.000,0.00
73.3788,0.256,0.00,0.000,0.00
73.4044,0.555,0.00,0.000,0.00
73.4300,0.274,0.00,0.000,0.00
73.4556,0.516,0.00,0.000,0.00
73.4812,0.326,0.00,0.000,0.00
73.5068,0.435,0.00,0.000,0.00
73.5324,0.417,0.00,0.000,0.00
73.5580,0.371,0.00,0.000,0.00
73.5836,0.495,0.00,0.000,0.00
73.6092,0.293,0.00,0.000,0.00
73.6348,0.540,0.00,0.000,0.00
73.6604,0.278,0.00,0.000,0.00
73.6860,0.555,0.00,0.000,0.00
73.7116,0.266,0.00,0.000,0.00
73.7372,0.577,0.00,0.000,0.00
73.7628,0.253,0.00,0.000,0.00
73.7884,0.534,0.00,0.000,0.00
73.8140,0.293,0.00,0.000,0.00
73.8396,0.495,0.00,0.000,0.00
73.8652,0.383,0.00,0.000,0.00
73.8908,0.404,0.00,0.000,0.00
73.9164,0.462,0.00,0.000,0.00
73.9420,0.335,0.00,0.000,0.00
73.9676,0.528,0.00,0.000,0.00
73.9932,0.278,0.00,0.000,0.00
74.0188,0.550,0.00,0.000,0.00
74.0444,0.266,0.00,0.000,0.00
74.0700,0.553,0.00,0.000,0.00
74.0956,0.235,0.00,0.000,0.00
74.1212,0.558,0.00,0.000,0.00
74.1468,0.271,0.00,0.000,0.00
74.1724,0.528,0.00,0.000,0.00
74.1980,0.329,0.00,0.000,0.00
74.2236,0.429,0.00,0.000,0.00
74.2492,0.432,0.00,0.000,0.00
74.2748,0.365,0.00,0.000,0.00
74.3004,0.498,0.00,0.000,0.00
74.3260,0.299,0.00,0.000,0.00
74.3516,0.543,0.00,0.000,0.00
74.3772,0.269,0.00,0.000,0.00
74.4028,0.555,0.00,0.000,0.00
74.4284,0.253,0.00,0.000,0.00
74.4540,0.565,0.00,0.000,0.00
74.4796,0.259,0.00,0.000,0.00
74.5052,0.546,0.00,0.000,0.00
74.5308,0.302,0.00,0.000,0.00
74.5564,0.495,0.00,0.000,0.00
74.5820,0.398,0.00,0.000,0.00
74.6076,0.389,0.00,0.000,0.00
74.6332,0.468,0.00,0.000,0.00
74.6588,0.326,0.00,0.000,0.00
74.6844,0.522,0.00,0.000,0.00
74.7100,0.278,0.00,0.000,0.00
74.7356,0.553,0.00,0.000,0.00
74.7612,0.250,0.00,0.000,0.00
74.7868,0.550,0.00,0.000,0.00
74.8124,0.256,0.00,0.000,0.00
74.8380,0.558,0.00,0.000,0.00
74.8636,0.278,0.00,0.000,0.00
74.8892,0.522,0.00,0.000,0.00
74.9148,0.338,0.00,0.000,0.00
74.9404,0.429,0.00,0.000,0.00
74.9660,0.438,0.00,0.000,0.00
74.9916,0.365,0.00,0.000,0.00
75.0172,0.507,0.00,0.000,0.00
75.0428,0.308,0.00,0.000,0.00
75.0684,0.540,0.00,0.000,0.00
75.0940,0.278,0.00,0.000,0.00
75.1196,0.577,0.00,0.000,0.00
75.1452,0.256,0.00,0.000,0.00
75.1708,0.571,0.00,0.000,0.00
75.1964,0.269,0.00,0.000,0.00
75.2220,0.543,0.00,0.000,0.00
75.2476,0.311,0.00,0.000,0.00
75.2732,0.486,0.00,0.000,0.00
75.2988,0.404,0.00,0.000,0.00
75.3244,0.395,0.00,0.000,0.00
75.3500,0.483,0.00,0.000,0.00
75.3756,0.329,0.00,0.000,0.00
75.4012,0.525,0.00,0.000,0.00
75.4268,0.284,0.00,0.000,0.00
75.4524,0.546,0.00,0.000,0.00
75.4780,0.253,0.00,0.000,0.00
75.5036,0.558,0.00,0.000,0.00
75.5292,0.266,0.00,0.000,0.00
75.5548,0.546,0.00,0.000,0.00
75.5804,0.281,0.00,0.000,0.00
75.6060,0.510,0.00,0.000,0.00
75.6316,0.341,0.00,0.000,0.00
