"Time","Potential","Angle","Velocity","Acceleration"
0.8192,1.725,0.00,0.000,0.00
0.8256,1.716,0.00,0.000,0.00
0.8320,1.725,0.00,0.000,0.00
0.8384,1.725,0.00,0.000,0.00
0.8448,1.725,0.00,0.000,0.00
0.8512,1.719,0.00,0.000,0.00
0.8576,1.722,0.00,0.000,0.00
0.8640,1.719,0.00,0.000,0.00
0.8704,1.725,0.00,0.000,0.00
0.8768,1.725,0.00,0.000,0.00
0.8832,1.716,0.00,0.000,0.00
0.8896,1.725,0.00,0.000,0.00
0.8960,1.725,0.00,0.000,0.00
0.9024,1.725,0.00,0.000,0.00
0.9088,1.716,0.00,0.000,0.00
0.9152,1.722,0.00,0.000,0.00
0.9216,1.722,0.00,0.000,0.00
0.9280,1.725,0.00,0.000,0.00
0.9344,1.719,0.00,0.000,0.00
0.9408,1.716,0.00,0.000,0.00
0.9472,1.722,0.00,0.000,0.00
0.9536,1.728,0.00,0.000,0.00
0.9600,1.725,0.00,0.000,0.00
0.9664,1.716,0.00,0.000,0.00
0.9728,1.722,0.00,0.000,0.00
0.9792,1.722,0.00,0.000,0.00
0.9856,1.725,0.00,0.000,0.00
0.9920,1.719,0.00,0.000,0.00
0.9984,1.719,0.00,0.000,0.00
1.0048,1.725,0.00,0.000,0.00
1.0112,1.725,0.00,0.000,0.00
1.0176,1.722,0.00,0.000,0.00
1.0240,1.716,0.00,0.000,0.00
1.0304,1.719,0.00,0.000,0.00
1.0368,1.725,0.00,0.000,0.00
1.0432,1.725,0.00,0.000,0.00
1.0496,1.716,0.00,0.000,0.00
1.0560,1.722,0.00,0.000,0.00
1.0624,1.722,0.00,0.000,0.00
1.0688,1.728,0.00,0.000,0.00
1.0752,1.725,0.00,0.000,0.00
1.0816,1.716,0.00,0.000,0.00
1.0880,1.719,0.00,0.000,0.00
1.0944,1.725,0.00,0.000,0.00
1.1008,1.725,0.00,0.000,0.00
1.1072,1.716,0.00,0.000,0.00
1.1136,1.722,0.00,0.000,0.00
1.1200,1.725,0.00,0.000,0.00
1.1264,1.725,0.00,0.000,0.00
1.1328,1.719,0.00,0.000,0.00
1.1392,1.722,0.00,0.000,0.00
1.1456,1.722,0.00,0.000,0.00
1.1520,1.722,0.00,0.000,0.00
1.1584,1.725,0.00,0.000,0.00
1.1648,1.716,0.00,0.000,0.00
1.1712,1.725,0.00,0.000,0.00
1.1776,1.722,0.00,0.000,0.00
1.1840,1.725,0.00,0.000,0.00
1.1904,1.719,0.00,0.000,0.00
1.1968,1.725,0.00,0.000,0.00
1.2032,1.725,0.00,0.000,0.00
1.2096,1.722,0.00,0.000,0.00
1.2160,1.725,0.00,0.000,0.00
1.2224,1.716,0.00,0.000,0.00
1.2288,1.722,0.00,0.000,0.00
1.2352,1.722,0.00,0.000,0.00
1.2416,1.728,0.00,0.000,0.00
1.2480,1.716,0.00,0.000,0.00
1.2544,1.725,0.00,0.000,0.00
1.2608,1.722,0.00,0.000,0.00
1.2672,1.725,0.00,0.000,0.00
1.2736,1.719,0.00,0.000,0.00
1.2800,1.719,0.00,0.000,0.00
1.2864,1.722,0.00,0.000,0.00
1.2928,1.725,0.00,0.000,0.00
1.2992,1.722,0.00,0.000,0.00
1.3056,1.716,0.00,0.000,0.00
1.3120,1.719,0.00,0.000,0.00
1.3184,1.725,0.00,0.000,0.00
1.3248,1.725,0.00,0.000,0.00
1.3312,1.719,0.00,0.000,0.00
1.3376,1.725,0.00,0.000,0.00
1.3440,1.722,0.00,0.000,0.00
1.3504,1.725,0.00,0.000,0.00
1.3568,1.725,0.00,0.000,0.00
1.3632,1.716,0.00,0.000,0.00
1.3696,1.725,0.00,0.000,0.00
1.3760,1.725,0.00,0.000,0.00
1.3824,1.725,0.00,0.000,0.00
1.3888,1.716,0.00,0.000,0.00
1.3952,1.722,0.00,0.000,0.00
1.4016,1.725,0.00,0.000,0.00
1.4080,1.725,0.00,0.000,0.00
1.4144,1.719,0.00,0.000,0.00
1.4208,1.725,0.00,0.000,0.00
1.4272,1.722,0.00,0.000,0.00
1.4336,1.725,0.00,0.000,0.00
1.4400,1.725,0.00,0.000,0.00
1.4464,1.713,0.00,0.000,0.00
1.4528,1.725,0.00,0.000,0.00
1.4592,1.722,0.00,0.000,0.00
1.4656,1.725,0.00,0.000,0.00
1.4720,1.722,0.00,0.000,0.00
1.4784,1.722,0.00,0.000,0.00
1.4848,1.725,0.00,0.000,0.00
1.4912,1.722,0.00,0.000,0.00
1.4976,1.719,0.00,0.000,0.00
1.5040,1.719,0.00,0.000,0.00
1.5104,1.719,0.00,0.000,0.00
1.5168,1.725,0.00,0.000,0.00
1.5232,1.725,0.00,0.000,0.00
1.5296,1.716,0.00,0.000,0.00
1.5360,1.725,0.00,0.000,0.00
1.5424,1.722,0.00,0.000,0.00
1.5488,1.722,0.00,0.000,0.00
1.5552,1.719,0.00,0.000,0.00
1.5616,1.722,0.00,0.000,0.00
1.5680,1.722,0.00,0.000,0.00
1.5744,1.725,0.00,0.000,0.00
1.5808,1.725,0.00,0.000,0.00
1.5872,1.716,0.00,0.000,0.00
1.5936,1.722,0.00,0.000,0.00
1.6000,1.722,0.00,0.000,0.00
1.6064,1.728,0.00,0.000,0.00
1.6128,1.716,0.00,0.000,0.00
1.6192,1.722,0.00,0.000,0.00
1.6256,1.719,0.00,0.000,0.00
1.6320,1.725,0.00,0.000,0.00
1.6384,1.728,0.00,0.000,0.00
1.6448,1.716,0.00,0.000,0.00
1.6512,1.722,0.00,0.000,0.00
1.6576,1.728,0.00,0.000,0.00
1.6640,1.722,0.00,0.000,0.00
1.6704,1.719,0.00,0.000,0.00
1.6768,1.725,0.00,0.000,0.00
1.6832,1.725,0.00,0.000,0.00
1.6896,1.725,0.00,0.000,0.00
1.6960,1.719,0.00,0.000,0.00
1.7024,1.716,0.00,0.000,0.00
1.7088,1.722,0.00,0.000,0.00
1.7152,1.725,0.00,0.000,0.00
1.7216,1.725,0.00,0.000,0.00
1.7280,1.716,0.00,0.000,0.00
1.7344,1.725,0.00,0.000,0.00
1.7408,1.725,0.00,0.000,0.00
1.7472,1.722,0.00,0.000,0.00
1.7536,1.722,0.00,0.000,0.00
1.7600,1.722,0.00,0.000,0.00
1.7664,1.725,0.00,0.000,0.00
1.7728,1.725,0.00,0.000,0.00
1.7792,1.725,0.00,0.000,0.00
1.7856,1.716,0.00,0.000,0.00
1.7920,1.719,0.00,0.000,0.00
1.7984,1.722,0.00,0.000,0.00
1.8048,1.725,0.00,0.000,0.00
1.8112,1.716,0.00,0.000,0.00
1.8176,1.725,0.00,0.000,0.00
1.8240,1.719,0.00,0.000,0.00
1.8304,1.722,0.00,0.000,0.00
1.8368,1.725,0.00,0.000,0.00
1.8432,1.716,0.00,0.000,0.00
1.8496,1.722,0.00,0.000,0.00
1.8560,1.725,0.00,0.000,0.00
1.8624,1.719,0.00,0.000,0.00
1.8688,1.716,0.00,0.000,0.00
1.8752,1.722,0.00,0.000,0.00
1.8816,1.722,0.00,0.000,0.00
1.8880,1.725,0.00,0.000,0.00
1.8944,1.719,0.00,0.000,0.00
1.9008,1.722,0.00,0.000,0.00
1.9072,1.722,0.00,0.000,0.00
1.9136,1.722,0.00,0.000,0.00
1.9200,1.725,0.00,0.000,0.00
1.9264,1.716,0.00,0.000,0.00
1.9328,1.722,0.00,0.000,0.00
1.9392,1.725,0.00,0.000,0.00
1.9456,1.725,0.00,0.000,0.00
1.9520,1.719,0.00,0.000,0.00
1.9584,1.722,0.00,0.000,0.00
1.9648,1.722,0.00,0.000,0.00
1.9712,1.728,0.00,0.000,0.00
1.9776,1.725,0.00,0.000,0.00
1.9840,1.716,0.00,0.000,0.00
1.9904,1.725,0.00,0.000,0.00
1.9968,1.725,0.00,0.000,0.00
2.0032,1.728,0.00,0.000,0.00
2.0096,1.716,0.00,0.000,0.00
2.0160,1.725,0.00,0.000,0.00
2.0224,1.725,0.00,0.000,0.00
2.0288,1.722,0.00,0.000,0.00
2.0352,1.719,0.00,0.000,0.00
2.0416,1.725,0.00,0.000,0.00
2.0480,1.725,0.00,0.000,0.00
2.0544,1.725,0.00,0.000,0.00
2.0608,1.725,0.00,0.000,0.00
2.0672,1.716,0.00,0.000,0.00
2.0736,1.725,0.00,0.000,0.00
2.0800,1.725,0.00,0.000,0.00
2.0864,1.725,0.00,0.000,0.00
2.0928,1.716,0.00,0.000,0.00
2.0992,1.722,0.00,0.000,0.00
2.1056,1.725,0.00,0.000,0.00
2.1120,1.725,0.00,0.000,0.00
2.1184,1.725,0.00,0.000,0.00
2.1248,1.716,0.00,0.000,0.00
2.1312,1.722,0.00,0.000,0.00
2.1376,1.728,0.00,0.000,0.00
2.1440,1.725,0.00,0.000,0.00
2.1504,1.719,0.00,0.000,0.00
2.1568,1.725,0.00,0.000,0.00
2.1632,1.722,0.00,0.000,0.00
2.1696,1.728,0.00,0.000,0.00
2.1760,1.725,0.00,0.000,0.00
2.1824,1.719,0.00,0.000,0.00
2.1888,1.725,0.00,0.000,0.00
2.1952,1.725,0.00,0.000,0.00
2.2016,1.725,0.00,0.000,0.00
2.2080,1.716,0.00,0.000,0.00
2.2144,1.719,0.00,0.000,0.00
2.2208,1.725,0.00,0.000,0.00
2.2272,1.722,0.00,0.000,0.00
2.2336,1.716,0.00,0.000,0.00
2.2400,1.725,0.00,0.000,0.00
2.2464,1.725,0.00,0.000,0.00
2.2528,1.725,0.00,0.000,0.00
2.2592,1.725,0.00,0.000,0.00
2.2656,1.716,0.00,0.000,0.00
2.2720,1.725,0.00,0.000,0.00
2.2784,1.725,0.00,0.000,0.00
2.2848,1.725,0.00,0.000,0.00
2.2912,1.716,0.00,0.000,0.00
2.2976,1.722,0.00,0.000,0.00
2.3040,1.725,0.00,0.000,0.00
2.3104,1.725,0.00,0.000,0.00
2.3168,1.719,0.00,0.000,0.00
2.3232,1.719,0.00,0.000,0.00
2.3296,1.719,0.00,0.000,0.00
2.3360,1.725,0.00,0.000,0.00
2.3424,1.725,0.00,0.000,0.00
2.3488,1.716,0.00,0.000,0.00
2.3552,1.725,0.00,0.000,0.00
2.3616,1.722,0.00,0.000,0.00
2.3680,1.722,0.00,0.000,0.00
2.3744,1.719,0.00,0.000,0.00
2.3808,1.719,0.00,0.000,0.00
2.3872,1.722,0.00,0.000,0.00
2.3936,1.725,0.00,0.000,0.00
2.4000,1.725,0.00,0.000,0.00
2.4064,1.716,0.00,0.000,0.00
2.4128,1.722,0.00,0.000,0.00
2.4192,1.722,0.00,0.000,0.00
2.4256,1.725,0.00,0.000,0.00
2.4320,1.719,0.00,0.000,0.00
2.4384,1.725,0.00,0.000,0.00
2.4448,1.725,0.00,0.000,0.00
2.4512,1.725,0.00,0.000,0.00
2.4576,1.725,0.00,0.000,0.00
2.4640,1.716,0.00,0.000,0.00
2.4704,1.725,0.00,0.000,0.00
2.4768,1.725,0.00,0.000,0.00
2.4832,1.725,0.00,0.000,0.00
2.4896,1.728,0.00,0.000,0.00
2.4960,1.716,0.00,0.000,0.00
2.5024,1.722,0.00,0.000,0.00
2.5088,1.725,0.00,0.000,0.00
2.5152,1.719,0.00,0.000,0.00
2.5216,1.719,0.00,0.000,0.00
2.5280,1.716,0.00,0.000,0.00
2.5344,1.722,0.00,0.000,0.00
2.5408,1.725,0.00,0.000,0.00
2.5472,1.722,0.00,0.000,0.00
2.5536,1.716,0.00,0.000,0.00
2.5600,1.719,0.00,0.000,0.00
2.5664,1.719,0.00,0.000,0.00
2.5728,1.725,0.00,0.000,0.00
2.5792,1.722,0.00,0.000,0.00
2.5856,1.719,0.00,0.000,0.00
2.5920,1.719,0.00,0.000,0.00
2.5984,1.722,0.00,0.000,0.00
2.6048,1.725,0.00,0.000,0.00
2.6112,1.725,0.00,0.000,0.00
2.6176,1.719,0.00,0.000,0.00
2.6240,1.725,0.00,0.000,0.00
2.6304,1.722,0.00,0.000,0.00
2.6368,1.725,0.00,0.000,0.00
2.6432,1.725,0.00,0.000,0.00
2.6496,1.719,0.00,0.000,0.00
2.6560,1.722,0.00,0.000,0.00
2.6624,1.722,0.00,0.000,0.00
2.6688,1.725,0.00,0.000,0.00
2.6752,1.725,0.00,0.000,0.00
2.6816,1.716,0.00,0.000,0.00
2.6880,1.725,0.00,0.000,0.00
2.6944,1.722,0.00,0.000,0.00
2.7008,1.725,0.00,0.000,0.00
2.7072,1.725,0.00,0.000,0.00
2.7136,1.716,0.00,0.000,0.00
2.7200,1.722,0.00,0.000,0.00
2.7264,1.725,0.00,0.000,0.00
2.7328,1.725,0.00,0.000,0.00
2.7392,1.725,0.00,0.000,0.00
2.7456,1.716,0.00,0.000,0.00
2.7520,1.722,0.00,0.000,0.00
2.7584,1.722,0.00,0.000,0.00
2.7648,1.722,0.00,0.000,0.00
2.7712,1.725,0.00,0.000,0.00
2.7776,1.716,0.00,0.000,0.00
2.7840,1.725,0.00,0.000,0.00
2.7904,1.725,0.00,0.000,0.00
2.7968,1.725,0.00,0.000,0.00
2.8032,1.719,0.00,0.000,0.00
2.8096,1.722,0.00,0.000,0.00
2.8160,1.722,0.00,0.000,0.00
2.8224,1.725,0.00,0.000,0.00
2.8288,1.725,0.00,0.000,0.00
2.8352,1.716,0.00,0.000,0.00
2.8416,1.725,0.00,0.000,0.00
2.8480,1.725,0.00,0.000,0.00
2.8544,1.725,0.00,0.000,0.00
2.8608,1.719,0.00,0.000,0.00
2.8672,1.719,0.00,0.000,0.00
2.8736,1.725,0.00,0.000,0.00
2.8800,1.722,0.00,0.000,0.00
2.8864,1.725,0.00,0.000,0.00
2.8928,1.716,0.00,0.000,0.00
2.8992,1.722,0.00,0.000,0.00
2.9056,1.725,0.00,0.000,0.00
2.9120,1.725,0.00,0.000,0.00
2.9184,1.719,0.00,0.000,0.00
2.9248,1.716,0.00,0.000,0.00
2.9312,1.722,0.00,0.000,0.00
2.9376,1.728,0.00,0.000,0.00
2.9440,1.725,0.00,0.000,0.00
2.9504,1.716,0.00,0.000,0.00
2.9568,1.725,0.00,0.000,0.00
2.9632,1.722,0.00,0.000,0.00
2.9696,1.725,0.00,0.000,0.00
2.9760,1.719,0.00,0.000,0.00
2.9824,1.719,0.00,0.000,0.00
2.9888,1.725,0.00,0.000,0.00
2.9952,1.722,0.00,0.000,0.00
3.0016,1.725,0.00,0.000,0.00
3.0080,1.716,0.00,0.000,0.00
3.0144,1.722,0.00,0.000,0.00
3.0208,1.725,0.00,0.000,0.00
3.0272,1.725,0.00,0.000,0.00
3.0336,1.719,0.00,0.000,0.00
3.0400,1.722,0.00,0.000,0.00
3.0464,1.722,0.00,0.000,0.00
3.0528,1.722,0.00,0.000,0.00
3.0592,1.725,0.00,0.000,0.00
3.0656,1.716,0.00,0.000,0.00
3.0720,1.722,0.00,0.000,0.00
3.0784,1.725,0.00,0.000,0.00
3.0848,1.728,0.00,0.000,0.00
3.0912,1.719,0.00,0.000,0.00
3.0976,1.722,0.00,0.000,0.00
3.1040,1.725,0.00,0.000,0.00
3.1104,1.722,0.00,0.000,0.00
3.1168,1.725,0.00,0.000,0.00
3.1232,1.716,0.00,0.000,0.00
3.1296,1.719,0.00,0.000,0.00
3.1360,1.725,0.00,0.000,0.00
3.1424,1.725,0.00,0.000,0.00
3.1488,1.716,0.00,0.000,0.00
3.1552,1.725,0.00,0.000,0.00
3.1616,1.725,0.00,0.000,0.00
3.1680,1.725,0.00,0.000,0.00
3.1744,1.719,0.00,0.000,0.00
3.1808,1.719,0.00,0.000,0.00
3.1872,1.722,0.00,0.000,0.00
3.1936,1.725,0.00,0.000,0.00
3.2000,1.725,0.00,0.000,0.00
3.2064,1.716,0.00,0.000,0.00
3.2128,1.722,0.00,0.000,0.00
3.2192,1.725,0.00,0.000,0.00
3.2256,1.725,0.00,0.000,0.00
3.2320,1.719,0.00,0.000,0.00
3.2384,1.722,0.00,0.000,0.00
3.2448,1.722,0.00,0.000,0.00
3.2512,1.725,0.00,0.000,0.00
3.2576,1.725,0.00,0.000,0.00
3.2640,1.710,0.00,0.000,0.00
3.2704,1.722,0.00,0.000,0.00
3.2768,1.725,0.00,0.000,0.00
3.2832,1.722,0.00,0.000,0.00
3.2896,1.716,0.00,0.000,0.00
3.2960,1.719,0.00,0.000,0.00
3.3024,1.722,0.00,0.000,0.00
3.3088,1.725,0.00,0.000,0.00
3.3152,1.725,0.00,0.000,0.00
3.3216,1.716,0.00,0.000,0.00
3.3280,1.722,0.00,0.000,0.00
3.3344,1.722,0.00,0.000,0.00
3.3408,1.725,0.00,0.000,0.00
3.3472,1.716,0.00,0.000,0.00
3.3536,1.722,0.00,0.000,0.00
3.3600,1.722,0.00,0.000,0.00
3.3664,1.725,0.00,0.000,0.00
3.3728,1.725,0.00,0.000,0.00
3.3792,1.716,0.00,0.000,0.00
3.3856,1.719,0.00,0.000,0.00
3.3920,1.725,0.00,0.000,0.00
3.3984,1.725,0.00,0.000,0.00
3.4048,1.719,0.00,0.000,0.00
3.4112,1.722,0.00,0.000,0.00
3.4176,1.722,0.00,0.000,0.00
3.4240,1.722,0.00,0.000,0.00
3.4304,1.719,0.00,0.000,0.00
3.4368,1.719,0.00,0.000,0.00
3.4432,1.719,0.00,0.000,0.00
3.4496,1.725,0.00,0.000,0.00
3.4560,1.725,0.00,0.000,0.00
3.4624,1.713,0.00,0.000,0.00
3.4688,1.725,0.00,0.000,0.00
3.4752,1.722,0.00,0.000,0.00
3.4816,1.722,0.00,0.000,0.00
3.4880,1.719,0.00,0.000,0.00
3.4944,1.719,0.00,0.000,0.00
3.5008,1.722,0.00,0.000,0.00
3.5072,1.722,0.00,0.000,0.00
3.5136,1.722,0.00,0.000,0.00
3.5200,1.716,0.00,0.000,0.00
3.5264,1.722,0.00,0.000,0.00
3.5328,1.725,0.00,0.000,0.00
3.5392,1.725,0.00,0.000,0.00
3.5456,1.716,0.00,0.000,0.00
3.5520,1.725,0.00,0.000,0.00
3.5584,1.722,0.00,0.000,0.00
3.5648,1.725,0.00,0.000,0.00
3.5712,1.725,0.00,0.000,0.00
3.5776,1.716,0.00,0.000,0.00
3.5840,1.722,0.00,0.000,0.00
3.5904,1.722,0.00,0.000,0.00
3.5968,1.719,0.00,0.000,0.00
3.6032,1.716,0.00,0.000,0.00
3.6096,1.722,0.00,0.000,0.00
3.6160,1.722,0.00,0.000,0.00
3.6224,1.725,0.00,0.000,0.00
3.6288,1.719,0.00,0.000,0.00
3.6352,1.722,0.00,0.000,0.00
3.6416,1.719,0.00,0.000,0.00
3.6480,1.725,0.00,0.000,0.00
3.6544,1.728,0.00,0.000,0.00
3.6608,1.713,0.00,0.000,0.00
3.6672,1.722,0.00,0.000,0.00
3.6736,1.722,0.00,0.000,0.00
3.6800,1.722,0.00,0.000,0.00
3.6864,1.716,0.00,0.000,0.00
3.6928,1.722,0.00,0.000,0.00
3.6992,1.719,0.00,0.000,0.00
3.7056,1.725,0.00,0.000,0.00
3.7120,1.725,0.00,0.000,0.00
3.7184,1.713,0.00,0.000,0.00
3.7248,1.722,0.00,0.000,0.00
3.7312,1.719,0.00,0.000,0.00
3.7376,1.725,0.00,0.000,0.00
3.7440,1.716,0.00,0.000,0.00
3.7504,1.725,0.00,0.000,0.00
3.7568,1.722,0.00,0.000,0.00
3.7632,1.719,0.00,0.000,0.00
3.7696,1.719,0.00,0.000,0.00
3.7760,1.716,0.00,0.000,0.00
3.7824,1.722,0.00,0.000,0.00
3.7888,1.722,0.00,0.000,0.00
3.7952,1.725,0.00,0.000,0.00
3.8016,1.716,0.00,0.000,0.00
3.8080,1.722,0.00,0.000,0.00
3.8144,1.719,0.00,0.000,0.00
3.8208,1.725,0.00,0.000,0.00
3.8272,1.719,0.00,0.000,0.00
3.8336,1.719,0.00,0.000,0.00
3.8400,1.725,0.00,0.000,0.00
3.8464,1.722,0.00,0.000,0.00
3.8528,1.722,0.00,0.000,0.00
3.8592,1.716,0.00,0.000,0.00
3.8656,1.722,0.00,0.000,0.00
3.8720,1.722,0.00,0.000,0.00
3.8784,1.722,0.00,0.000,0.00
3.8848,1.716,0.00,0.000,0.00
3.8912,1.719,0.00,0.000,0.00
3.8976,1.719,0.00,0.000,0.00
3.9040,1.722,0.00,0.000,0.00
3.9104,1.725,0.00,0.000,0.00
3.9168,1.716,0.00,0.000,0.00
3.9232,1.722,0.00,0.000,0.00
3.9296,1.719,0.00,0.000,0.00
3.9360,1.722,0.00,0.000,0.00
3.9424,1.716,0.00,0.000,0.00
3.9488,1.719,0.00,0.000,0.00
3.9552,1.725,0.00,0.000,0.00
3.9616,1.725,0.00,0.000,0.00
3.9680,1.719,0.00,0.000,0.00
3.9744,1.716,0.00,0.000,0.00
3.9808,1.719,0.00,0.000,0.00
3.9872,1.725,0.00,0.000,0.00
3.9936,1.725,0.00,0.000,0.00
4.0000,1.716,0.00,0.000,0.00
4.0064,1.722,0.00,0.000,0.00
4.0128,1.722,0.00,0.000,0.00
4.0192,1.722,0.00,0.000,0.00
4.0252,1.722,0.00,0.000,0.00
4.0316,1.725,0.00,0.000,0.00
4.0380,1.716,0.00,0.000,0.00
4.0444,1.725,0.00,0.000,0.00
4.0508,1.722,0.00,0.000,0.00
4.0572,1.725,0.00,0.000,0.00
4.0636,1.716,0.00,0.000,0.00
4.0700,1.719,0.00,0.000,0.00
4.0764,1.722,0.00,0.000,0.00
4.0828,1.725,0.00,0.000,0.00
4.0892,1.725,0.00,0.000,0.00
4.0956,1.710,0.00,0.000,0.00
4.1020,1.722,0.00,0.000,0.00
4.1084,1.725,0.00,0.000,0.00
4.1148,1.722,0.00,0.000,0.00
4.1212,1.722,0.00,0.000,0.00
4.1276,1.719,0.00,0.000,0.00
4.1340,1.722,0.00,0.000,0.00
4.1404,1.722,0.00,0.000,0.00
4.1468,1.722,0.00,0.000,0.00
4.1532,1.716,0.00,0.000,0.00
4.1596,1.719,0.00,0.000,0.00
4.1660,1.722,0.00,0.000,0.00
4.1724,1.725,0.00,0.000,0.00
4.1788,1.716,0.00,0.000,0.00
4.1852,1.722,0.00,0.000,0.00
4.1916,1.722,0.00,0.000,0.00
4.1980,1.722,0.00,0.000,0.00
4.2044,1.725,0.00,0.000,0.00
4.2108,1.716,0.00,0.000,0.00
4.2172,1.725,0.00,0.000,0.00
4.2236,1.725,0.00,0.000,0.00
4.2300,1.725,0.00,0.000,0.00
4.2364,1.716,0.00,0.000,0.00
4.2428,1.722,0.00,0.000,0.00
