"Time","Potential","Angle","Velocity","Acceleration"
1.1392,0.580,0.00,0.000,0.00
1.1520,0.459,0.00,0.000,0.00
1.1648,0.592,0.00,0.000,0.00
1.1776,0.767,0.00,0.000,0.00
1.1904,0.652,0.00,0.000,0.00
1.2032,0.444,0.00,0.000,0.00
1.2160,0.519,0.00,0.000,0.00
1.2288,0.740,0.00,0.000,0.00
1.2416,0.710,0.00,0.000,0.00
1.2544,0.486,0.00,0.000,0.00
1.2672,0.483,0.00,0.000,0.00
1.2800,0.710,0.00,0.000,0.00
1.2928,0.761,0.00,0.000,0.00
1.3056,0.562,0.00,0.000,0.00
1.3184,0.462,0.00,0.000,0.00
1.3312,0.619,0.00,0.000,0.00
1.3440,0.761,0.00,0.000,0.00
1.3568,0.637,0.00,0.000,0.00
1.3696,0.450,0.00,0.000,0.00
1.3824,0.543,0.00,0.000,0.00
1.3952,0.758,0.00,0.000,0.00
1.4080,0.701,0.00,0.000,0.00
1.4208,0.483,0.00,0.000,0.00
1.4336,0.498,0.00,0.000,0.00
1.4464,0.728,0.00,0.000,0.00
1.4592,0.737,0.00,0.000,0.00
1.4720,0.519,0.00,0.000,0.00
1.4848,0.474,0.00,0.000,0.00
1.4976,0.637,0.00,0.000,0.00
1.5104,0.779,0.00,0.000,0.00
1.5232,0.616,0.00,0.000,0.00
1.5360,0.468,0.00,0.000,0.00
1.5488,0.565,0.00,0.000,0.00
1.5616,0.761,0.00,0.000,0.00
1.5744,0.694,0.00,0.000,0.00
1.5872,0.468,0.00,0.000,0.00
1.6000,0.501,0.00,0.000,0.00
1.6128,0.737,0.00,0.000,0.00
1.6256,0.737,0.00,0.000,0.00
1.6384,0.504,0.00,0.000,0.00
1.6512,0.468,0.00,0.000,0.00
1.6640,0.655,0.00,0.000,0.00
1.6768,0.761,0.00,0.000,0.00
1.6896,0.616,0.00,0.000,0.00
1.7024,0.468,0.00,0.000,0.00
1.7152,0.583,0.00,0.000,0.00
1.7280,0.767,0.00,0.000,0.00
1.7408,0.691,0.00,0.000,0.00
1.7536,0.468,0.00,0.000,0.00
1.7664,0.534,0.00,0.000,0.00
1.7792,0.755,0.00,0.000,0.00
1.7920,0.728,0.00,0.000,0.00
1.8048,0.495,0.00,0.000,0.00
1.8176,0.468,0.00,0.000,0.00
1.8304,0.689,0.00,0.000,0.00
1.8432,0.761,0.00,0.000,0.00
1.8560,0.595,0.00,0.000,0.00
1.8688,0.459,0.00,0.000,0.00
1.8816,0.604,0.00,0.000,0.00
1.8944,0.758,0.00,0.000,0.00
1.9072,0.676,0.00,0.000,0.00
1.9200,0.462,0.00,0.000,0.00
1.9328,0.525,0.00,0.000,0.00
1.9456,0.758,0.00,0.000,0.00
1.9584,0.716,0.00,0.000,0.00
1.9712,0.483,0.00,0.000,0.00
1.9840,0.480,0.00,0.000,0.00
1.9968,0.704,0.00,0.000,0.00
2.0096,0.767,0.00,0.000,0.00
2.0224,0.577,0.00,0.000,0.00
2.0352,0.444,0.00,0.000,0.00
2.0480,0.613,0.00,0.000,0.00
2.0608,0.758,0.00,0.000,0.00
2.0736,0.643,0.00,0.000,0.00
2.0864,0.441,0.00,0.000,0.00
2.0992,0.553,0.00,0.000,0.00
2.1120,0.752,0.00,0.000,0.00
2.1248,0.704,0.00,0.000,0.00
2.1376,0.471,0.00,0.000,0.00
2.1504,0.477,0.00,0.000,0.00
2.1632,0.716,0.00,0.000,0.00
2.1760,0.752,0.00,0.000,0.00
2.1888,0.546,0.00,0.000,0.00
2.2016,0.471,0.00,0.000,0.00
2.2144,0.625,0.00,0.000,0.00
2.2272,0.764,0.00,0.000,0.00
2.2400,0.625,0.00,0.000,0.00
2.2528,0.462,0.00,0.000,0.00
2.2656,0.553,0.00,0.000,0.00
2.2784,0.770,0.00,0.000,0.00
2.2912,0.689,0.00,0.000,0.00
2.3040,0.468,0.00,0.000,0.00
2.3168,0.486,0.00,0.000,0.00
2.3296,0.728,0.00,0.000,0.00
2.3424,0.743,0.00,0.000,0.00
2.3552,0.516,0.00,0.000,0.00
2.3680,0.468,0.00,0.000,0.00
2.3808,0.643,0.00,0.000,0.00
2.3936,0.776,0.00,0.000,0.00
2.4064,0.616,0.00,0.000,0.00
2.4192,0.459,0.00,0.000,0.00
2.4320,0.577,0.00,0.000,0.00
2.4448,0.761,0.00,0.000,0.00
2.4576,0.679,0.00,0.000,0.00
2.4704,0.456,0.00,0.000,0.00
2.4832,0.501,0.00,0.000,0.00
2.4960,0.731,0.00,0.000,0.00
2.5088,0.734,0.00,0.000,0.00
2.5216,0.516,0.00,0.000,0.00
2.5344,0.471,0.00,0.000,0.00
2.5472,0.664,0.00,0.000,0.00
2.5600,0.758,0.00,0.000,0.00
2.5728,0.598,0.00,0.000,0.00
2.5856,0.468,0.00,0.000,0.00
2.5984,0.583,0.00,0.000,0.00
2.6112,0.794,0.00,0.000,0.00
2.6240,0.676,0.00,0.000,0.00
2.6368,0.459,0.00,0.000,0.00
2.6496,0.519,0.00,0.000,0.00
2.6624,0.749,0.00,0.000,0.00
2.6752,0.716,0.00,0.000,0.00
2.6880,0.498,0.00,0.000,0.00
2.7008,0.474,0.00,0.000,0.00
2.7136,0.689,0.00,0.000,0.00
2.7264,0.755,0.00,0.000,0.00
2.7392,0.583,0.00,0.000,0.00
2.7520,0.453,0.00,0.000,0.00
2.7648,0.592,0.00,0.000,0.00
2.7776,0.773,0.00,0.000,0.00
2.7904,0.664,0.00,0.000,0.00
2.8032,0.462,0.00,0.000,0.00
2.8160,0.534,0.00,0.000,0.00
2.8288,0.731,0.00,0.000,0.00
2.8416,0.728,0.00,0.000,0.00
2.8544,0.486,0.00,0.000,0.00
2.8672,0.483,0.00,0.000,0.00
2.8800,0.704,0.00,0.000,0.00
2.8928,0.752,0.00,0.000,0.00
2.9056,0.562,0.00,0.000,0.00
2.9184,0.465,0.00,0.000,0.00
2.9312,0.619,0.00,0.000,0.00
2.9440,0.764,0.00,0.000,0.00
2.9568,0.631,0.00,0.000,0.00
2.9696,0.444,0.00,0.000,0.00
2.9824,0.531,0.00,0.000,0.00
2.9952,0.758,0.00,0.000,0.00
3.0080,0.704,0.00,0.000,0.00
3.0208,0.471,0.00,0.000,0.00
3.0336,0.492,0.00,0.000,0.00
3.0464,0.710,0.00,0.000,0.00
3.0592,0.737,0.00,0.000,0.00
3.0720,0.522,0.00,0.000,0.00
3.0848,0.453,0.00,0.000,0.00
3.0976,0.625,0.00,0.000,0.00
3.1104,0.764,0.00,0.000,0.00
3.1232,0.625,0.00,0.000,0.00
3.1360,0.468,0.00,0.000,0.00
3.1488,0.546,0.00,0.000,0.00
3.1616,0.749,0.00,0.000,0.00
3.1744,0.686,0.00,0.000,0.00
3.1872,0.462,0.00,0.000,0.00
3.2000,0.501,0.00,0.000,0.00
3.2128,0.734,0.00,0.000,0.00
3.2256,0.731,0.00,0.000,0.00
3.2384,0.519,0.00,0.000,0.00
3.2512,0.459,0.00,0.000,0.00
3.2640,0.655,0.00,0.000,0.00
3.2768,0.773,0.00,0.000,0.00
3.2896,0.619,0.00,0.000,0.00
3.3024,0.438,0.00,0.000,0.00
3.3152,0.577,0.00,0.000,0.00
3.3280,0.779,0.00,0.000,0.00
3.3408,0.679,0.00,0.000,0.00
3.3536,0.462,0.00,0.000,0.00
3.3664,0.519,0.00,0.000,0.00
3.3792,0.752,0.00,0.000,0.00
3.3920,0.731,0.00,0.000,0.00
3.4048,0.507,0.00,0.000,0.00
3.4176,0.465,0.00,0.000,0.00
3.4304,0.673,0.00,0.000,0.00
3.4432,0.758,0.00,0.000,0.00
3.4560,0.598,0.00,0.000,0.00
3.4688,0.456,0.00,0.000,0.00
3.4816,0.586,0.00,0.000,0.00
3.4944,0.770,0.00,0.000,0.00
3.5072,0.664,0.00,0.000,0.00
3.5200,0.462,0.00,0.000,0.00
3.5328,0.528,0.00,0.000,0.00
3.5456,0.752,0.00,0.000,0.00
3.5584,0.734,0.00,0.000,0.00
3.5712,0.486,0.00,0.000,0.00
3.5840,0.471,0.00,0.000,0.00
3.5968,0.701,0.00,0.000,0.00
3.6096,0.767,0.00,0.000,0.00
3.6224,0.571,0.00,0.000,0.00
3.6352,0.459,0.00,0.000,0.00
3.6480,0.613,0.00,0.000,0.00
3.6608,0.764,0.00,0.000,0.00
3.6736,0.640,0.00,0.000,0.00
3.6864,0.456,0.00,0.000,0.00
3.6992,0.534,0.00,0.000,0.00
3.7120,0.752,0.00,0.000,0.00
3.7248,0.701,0.00,0.000,0.00
3.7376,0.480,0.00,0.000,0.00
3.7504,0.483,0.00,0.000,0.00
3.7632,0.704,0.00,0.000,0.00
3.7760,0.752,0.00,0.000,0.00
3.7888,0.550,0.00,0.000,0.00
3.8016,0.465,0.00,0.000,0.00
3.8144,0.613,0.00,0.000,0.00
3.8272,0.764,0.00,0.000,0.00
3.8400,0.640,0.00,0.000,0.00
3.8528,0.432,0.00,0.000,0.00
3.8656,0.546,0.00,0.000,0.00
3.8784,0.764,0.00,0.000,0.00
3.8912,0.698,0.00,0.000,0.00
3.9040,0.459,0.00,0.000,0.00
3.9168,0.486,0.00,0.000,0.00
3.9296,0.728,0.00,0.000,0.00
3.9424,0.734,0.00,0.000,0.00
3.9552,0.531,0.00,0.000,0.00
3.9680,0.471,0.00,0.000,0.00
3.9808,0.628,0.00,0.000,0.00
3.9936,0.767,0.00,0.000,0.00
4.0064,0.622,0.00,0.000,0.00
4.0192,0.468,0.00,0.000,0.00
4.0320,0.568,0.00,0.000,0.00
4.0444,0.776,0.00,0.000,0.00
4.0572,0.667,0.00,0.000,0.00
4.0700,0.447,0.00,0.000,0.00
4.0828,0.525,0.00,0.000,0.00
4.0956,0.764,0.00,0.000,0.00
4.1084,0.731,0.00,0.000,0.00
4.1212,0.495,0.00,0.000,0.00
4.1340,0.477,0.00,0.000,0.00
4.1468,0.694,0.00,0.000,0.00
4.1596,0.764,0.00,0.000,0.00
4.1724,0.580,0.00,0.000,0.00
4.1852,0.447,0.00,0.000,0.00
4.1980,0.604,0.00,0.000,0.00
4.2108,0.773,0.00,0.000,0.00
4.2236,0.652,0.00,0.000,0.00
4.2364,0.459,0.00,0.000,0.00
4.2492,0.543,0.00,0.000,0.00
4.2620,0.737,0.00,0.000,0.00
4.2748,0.710,0.00,0.000,0.00
4.2876,0.477,0.00,0.000,0.00
4.3004,0.492,0.00,0.000,0.00
4.3132,0.710,0.00,0.000,0.00
4.3260,0.752,0.00,0.000,0.00
4.3388,0.546,0.00,0.000,0.00
4.3516,0.459,0.00,0.000,0.00
4.3644,0.610,0.00,0.000,0.00
4.3772,0.773,0.00,0.000,0.00
4.3900,0.634,0.00,0.000,0.00
4.4028,0.435,0.00,0.000,0.00
4.4156,0.537,0.00,0.000,0.00
4.4284,0.761,0.00,0.000,0.00
4.4412,0.689,0.00,0.000,0.00
4.4540,0.483,0.00,0.000,0.00
4.4668,0.507,0.00,0.000,0.00
4.4796,0.719,0.00,0.000,0.00
4.4924,0.752,0.00,0.000,0.00
4.5052,0.528,0.00,0.000,0.00
4.5180,0.465,0.00,0.000,0.00
4.5308,0.631,0.00,0.000,0.00
4.5436,0.785,0.00,0.000,0.00
4.5564,0.631,0.00,0.000,0.00
4.5692,0.468,0.00,0.000,0.00
4.5820,0.565,0.00,0.000,0.00
4.5948,0.770,0.00,0.000,0.00
4.6076,0.689,0.00,0.000,0.00
4.6204,0.474,0.00,0.000,0.00
4.6332,0.498,0.00,0.000,0.00
4.6460,0.761,0.00,0.000,0.00
4.6588,0.758,0.00,0.000,0.00
4.6716,0.507,0.00,0.000,0.00
4.6844,0.477,0.00,0.000,0.00
4.6972,0.646,0.00,0.000,0.00
4.7100,0.767,0.00,0.000,0.00
4.7228,0.607,0.00,0.000,0.00
4.7356,0.459,0.00,0.000,0.00
4.7484,0.586,0.00,0.000,0.00
4.7612,0.779,0.00,0.000,0.00
4.7740,0.682,0.00,0.000,0.00
4.7868,0.471,0.00,0.000,0.00
4.7996,0.531,0.00,0.000,0.00
4.8124,0.761,0.00,0.000,0.00
4.8252,0.734,0.00,0.000,0.00
4.8380,0.507,0.00,0.000,0.00
4.8508,0.486,0.00,0.000,0.00
4.8636,0.691,0.00,0.000,0.00
4.8764,0.758,0.00,0.000,0.00
4.8892,0.592,0.00,0.000,0.00
4.9020,0.456,0.00,0.000,0.00
4.9148,0.610,0.00,0.000,0.00
4.9276,0.782,0.00,0.000,0.00
4.9404,0.673,0.00,0.000,0.00
4.9532,0.456,0.00,0.000,0.00
4.9660,0.528,0.00,0.000,0.00
4.9788,0.752,0.00,0.000,0.00
4.9916,0.719,0.00,0.000,0.00
5.0044,0.489,0.00,0.000,0.00
5.0172,0.483,0.00,0.000,0.00
5.0300,0.691,0.00,0.000,0.00
5.0428,0.761,0.00,0.000,0.00
5.0556,0.571,0.00,0.000,0.00
5.0684,0.468,0.00,0.000,0.00
5.0812,0.619,0.00,0.000,0.00
5.0940,0.773,0.00,0.000,0.00
5.1068,0.646,0.00,0.000,0.00
5.1196,0.441,0.00,0.000,0.00
5.1324,0.537,0.00,0.000,0.00
5.1452,0.761,0.00,0.000,0.00
5.1580,0.707,0.00,0.000,0.00
5.1708,0.480,0.00,0.000,0.00
5.1836,0.495,0.00,0.000,0.00
5.1964,0.716,0.00,0.000,0.00
5.2092,0.737,0.00,0.000,0.00
5.2220,0.546,0.00,0.000,0.00
5.2348,0.477,0.00,0.000,0.00
5.2476,0.631,0.00,0.000,0.00
5.2604,0.770,0.00,0.000,0.00
5.2732,0.631,0.00,0.000,0.00
5.2860,0.471,0.00,0.000,0.00
5.2988,0.537,0.00,0.000,0.00
5.3116,0.767,0.00,0.000,0.00
5.3244,0.694,0.00,0.000,0.00
5.3372,0.468,0.00,0.000,0.00
5.3500,0.498,0.00,0.000,0.00
5.3628,0.734,0.00,0.000,0.00
5.3756,0.737,0.00,0.000,0.00
5.3884,0.516,0.00,0.000,0.00
5.4012,0.468,0.00,0.000,0.00
5.4140,0.640,0.00,0.000,0.00
5.4268,0.767,0.00,0.000,0.00
5.4396,0.622,0.00,0.000,0.00
5.4524,0.456,0.00,0.000,0.00
5.4652,0.571,0.00,0.000,0.00
5.4780,0.764,0.00,0.000,0.00
5.4908,0.701,0.00,0.000,0.00
5.5036,0.462,0.00,0.000,0.00
5.5164,0.516,0.00,0.000,0.00
5.5292,0.752,0.00,0.000,0.00
5.5420,0.734,0.00,0.000,0.00
5.5548,0.501,0.00,0.000,0.00
5.5676,0.486,0.00,0.000,0.00
5.5804,0.676,0.00,0.000,0.00
5.5932,0.764,0.00,0.000,0.00
5.6060,0.607,0.00,0.000,0.00
5.6188,0.462,0.00,0.000,0.00
5.6316,0.598,0.00,0.000,0.00
5.6444,0.782,0.00,0.000,0.00
5.6572,0.686,0.00,0.000,0.00
5.6700,0.477,0.00,0.000,0.00
5.6828,0.534,0.00,0.000,0.00
5.6956,0.770,0.00,0.000,0.00
5.7084,0.752,0.00,0.000,0.00
5.7212,0.486,0.00,0.000,0.00
5.7340,0.483,0.00,0.000,0.00
5.7468,0.713,0.00,0.000,0.00
5.7596,0.761,0.00,0.000,0.00
5.7724,0.592,0.00,0.000,0.00
5.7852,0.459,0.00,0.000,0.00
5.7980,0.604,0.00,0.000,0.00
5.8108,0.758,0.00,0.000,0.00
5.8236,0.667,0.00,0.000,0.00
5.8364,0.477,0.00,0.000,0.00
5.8492,0.555,0.00,0.000,0.00
5.8620,0.761,0.00,0.000,0.00
5.8748,0.731,0.00,0.000,0.00
5.8876,0.489,0.00,0.000,0.00
5.9004,0.483,0.00,0.000,0.00
5.9132,0.716,0.00,0.000,0.00
5.9260,0.767,0.00,0.000,0.00
5.9388,0.558,0.00,0.000,0.00
5.9516,0.474,0.00,0.000,0.00
5.9644,0.616,0.00,0.000,0.00
5.9772,0.761,0.00,0.000,0.00
5.9900,0.640,0.00,0.000,0.00
6.0028,0.444,0.00,0.000,0.00
6.0156,0.543,0.00,0.000,0.00
6.0284,0.767,0.00,0.000,0.00
6.0412,0.689,0.00,0.000,0.00
6.0540,0.471,0.00,0.000,0.00
6.0668,0.495,0.00,0.000,0.00
6.0796,0.725,0.00,0.000,0.00
6.0924,0.761,0.00,0.000,0.00
6.1052,0.540,0.00,0.000,0.00
6.1180,0.477,0.00,0.000,0.00
6.1308,0.643,0.00,0.000,0.00
6.1436,0.776,0.00,0.000,0.00
6.1564,0.631,0.00,0.000,0.00
6.1692,0.474,0.00,0.000,0.00
6.1820,0.565,0.00,0.000,0.00
6.1948,0.782,0.00,0.000,0.00
6.2076,0.716,0.00,0.000,0.00
6.2204,0.477,0.00,0.000,0.00
6.2332,0.516,0.00,0.000,0.00
6.2460,0.752,0.00,0.000,0.00
6.2588,0.752,0.00,0.000,0.00
6.2716,0.522,0.00,0.000,0.00
6.2844,0.480,0.00,0.000,0.00
6.2972,0.655,0.00,0.000,0.00
6.3100,0.776,0.00,0.000,0.00
6.3228,0.619,0.00,0.000,0.00
6.3356,0.456,0.00,0.000,0.00
6.3484,0.583,0.00,0.000,0.00
6.3612,0.785,0.00,0.000,0.00
6.3740,0.694,0.00,0.000,0.00
6.3868,0.468,0.00,0.000,0.00
6.3996,0.534,0.00,0.000,0.00
6.4124,0.764,0.00,0.000,0.00
6.4252,0.758,0.00,0.000,0.00
6.4380,0.516,0.00,0.000,0.00
6.4508,0.474,0.00,0.000,0.00
6.4636,0.691,0.00,0.000,0.00
6.4764,0.773,0.00,0.000,0.00
6.4892,0.613,0.00,0.000,0.00
6.5020,0.471,0.00,0.000,0.00
6.5148,0.613,0.00,0.000,0.00
6.5276,0.773,0.00,0.000,0.00
6.5404,0.679,0.00,0.000,0.00
6.5532,0.474,0.00,0.000,0.00
6.5660,0.546,0.00,0.000,0.00
6.5788,0.770,0.00,0.000,0.00
6.5916,0.737,0.00,0.000,0.00
6.6044,0.501,0.00,0.000,0.00
6.6172,0.489,0.00,0.000,0.00
6.6300,0.719,0.00,0.000,0.00
6.6428,0.776,0.00,0.000,0.00
6.6556,0.589,0.00,0.000,0.00
6.6684,0.468,0.00,0.000,0.00
6.6812,0.616,0.00,0.000,0.00
6.6940,0.773,0.00,0.000,0.00
6.7068,0.658,0.00,0.000,0.00
6.7196,0.459,0.00,0.000,0.00
6.7324,0.558,0.00,0.000,0.00
6.7452,0.770,0.00,0.000,0.00
6.7580,0.704,0.00,0.000,0.00
6.7708,0.492,0.00,0.000,0.00
6.7836,0.507,0.00,0.000,0.00
6.7964,0.719,0.00,0.000,0.00
6.8092,0.770,0.00,0.000,0.00
6.8220,0.562,0.00,0.000,0.00
6.8348,0.477,0.00,0.000,0.00
6.8476,0.637,0.00,0.000,0.00
6.8604,0.779,0.00,0.000,0.00
6.8732,0.643,0.00,0.000,0.00
6.8860,0.462,0.00,0.000,0.00
6.8988,0.546,0.00,0.000,0.00
6.9116,0.785,0.00,0.000,0.00
6.9244,0.710,0.00,0.000,0.00
6.9372,0.486,0.00,0.000,0.00
6.9500,0.498,0.00,0.000,0.00
6.9628,0.749,0.00,0.000,0.00
6.9756,0.755,0.00,0.000,0.00
6.9884,0.546,0.00,0.000,0.00
7.0012,0.477,0.00,0.000,0.00
7.0140,0.652,0.00,0.000,0.00
7.0268,0.791,0.00,0.000,0.00
7.0396,0.643,0.00,0.000,0.00
7.0524,0.477,0.00,0.000,0.00
7.0652,0.574,0.00,0.000,0.00
7.0780,0.782,0.00,0.000,0.00
7.0908,0.701,0.00,0.000,0.00
7.1036,0.480,0.00,0.000,0.00
7.1164,0.516,0.00,0.000,0.00
7.1292,0.761,0.00,0.000,0.00
7.1420,0.758,0.00,0.000,0.00
7.1548,0.519,0.00,0.000,0.00
7.1676,0.495,0.00,0.000,0.00
7.1804,0.679,0.00,0.000,0.00
7.1932,0.782,0.00,0.000,0.00
7.2060,0.628,0.00,0.000,0.00
7.2188,0.480,0.00,0.000,0.00
7.2316,0.583,0.00,0.000,0.00
7.2444,0.791,0.00,0.000,0.00
7.2572,0.707,0.00,0.000,0.00
7.2700,0.486,0.00,0.000,0.00
7.2828,0.531,0.00,0.000,0.00
7.2956,0.764,0.00,0.000,0.00
7.3084,0.752,0.00,0.000,0.00
7.3212,0.510,0.00,0.000,0.00
7.3340,0.483,0.00,0.000,0.00
7.3468,0.701,0.00,0.000,0.00
7.3596,0.764,0.00,0.000,0.00
7.3724,0.613,0.00,0.000,0.00
7.3852,0.474,0.00,0.000,0.00
7.3980,0.604,0.00,0.000,0.00
7.4108,0.776,0.00,0.000,0.00
7.4236,0.676,0.00,0.000,0.00
7.4364,0.477,0.00,0.000,0.00
7.4492,0.543,0.00,0.000,0.00
7.4620,0.773,0.00,0.000,0.00
7.4748,0.752,0.00,0.000,0.00
7.4876,0.501,0.00,0.000,0.00
7.5004,0.486,0.00,0.000,0.00
7.5132,0.710,0.00,0.000,0.00
7.5260,0.785,0.00,0.000,0.00
7.5388,0.595,0.00,0.000,0.00
7.5516,0.480,0.00,0.000,0.00
7.5644,0.634,0.00,0.000,0.00
7.5772,0.782,0.00,0.000,0.00
7.5900,0.652,0.00,0.000,0.00
7.6028,0.450,0.00,0.000,0.00
7.6156,0.558,0.00,0.000,0.00
7.6284,0.776,0.00,0.000,0.00
7.6412,0.716,0.00,0.000,0.00
7.6540,0.483,0.00,0.000,0.00
7.6668,0.510,0.00,0.000,0.00
7.6796,0.734,0.00,0.000,0.00
7.6924,0.776,0.00,0.000,0.00
7.7052,0.555,0.00,0.000,0.00
7.7180,0.486,0.00,0.000,0.00
7.7308,0.631,0.00,0.000,0.00
7.7436,0.785,0.00,0.000,0.00
7.7564,0.652,0.00,0.000,0.00
7.7692,0.471,0.00,0.000,0.00
7.7820,0.568,0.00,0.000,0.00
7.7948,0.797,0.00,0.000,0.00
7.8076,0.707,0.00,0.000,0.00
7.8204,0.483,0.00,0.000,0.00
7.8332,0.507,0.00,0.000,0.00
7.8460,0.761,0.00,0.000,0.00
7.8588,0.764,0.00,0.000,0.00
7.8716,0.540,0.00,0.000,0.00
7.8844,0.486,0.00,0.000,0.00
7.8972,0.646,0.00,0.000,0.00
7.9100,0.782,0.00,0.000,0.00
7.9228,0.637,0.00,0.000,0.00
7.9356,0.489,0.00,0.000,0.00
7.9484,0.574,0.00,0.000,0.00
7.9612,0.788,0.00,0.000,0.00
7.9740,0.716,0.00,0.000,0.00
7.9868,0.495,0.00,0.000,0.00
7.9996,0.531,0.00,0.000,0.00
8.0124,0.764,0.00,0.000,0.00
8.0252,0.770,0.00,0.000,0.00
8.0380,0.525,0.00,0.000,0.00
8.0508,0.483,0.00,0.000,0.00
8.0660,0.534,0.00,0.000,0.00
8.0788,0.782,0.00,0.000,0.00
8.0916,0.758,0.00,0.000,0.00
8.1044,0.510,0.00,0.000,0.00
8.1172,0.495,0.00,0.000,0.00
8.1300,0.713,0.00,0.000,0.00
8.1428,0.782,0.00,0.000,0.00
8.1556,0.604,0.00,0.000,0.00
8.1684,0.474,0.00,0.000,0.00
8.1812,0.619,0.00,0.000,0.00
8.1940,0.791,0.00,0.000,0.00
8.2068,0.686,0.00,0.000,0.00
8.2196,0.474,0.00,0.000,0.00
8.2324,0.553,0.00,0.000,0.00
8.2452,0.764,0.00,0.000,0.00
8.2580,0.755,0.00,0.000,0.00
8.2708,0.516,0.00,0.000,0.00
8.2836,0.492,0.00,0.000,0.00
8.2964,0.737,0.00,0.000,0.00
8.3092,0.791,0.00,0.000,0.00
8.3220,0.595,0.00,0.000,0.00
8.3348,0.477,0.00,0.000,0.00
8.3476,0.628,0.00,0.000,0.00
8.3604,0.791,0.00,0.000,0.00
8.3732,0.664,0.00,0.000,0.00
8.3860,0.465,0.00,0.000,0.00
8.3988,0.555,0.00,0.000,0.00
8.4116,0.779,0.00,0.000,0.00
8.4244,0.719,0.00,0.000,0.00
8.4372,0.486,0.00,0.000,0.00
8.4500,0.513,0.00,0.000,0.00
8.4628,0.749,0.00,0.000,0.00
8.4756,0.776,0.00,0.000,0.00
8.4884,0.558,0.00,0.000,0.00
